Cod_setor;Situacao_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010;V011;V012;V013;V014;
355030880000169;1;0;915779;915779;0;0;0;1;2;3;9;30;57;25;1;
355030880000170;1;0;1319600;1319600;0;0;0;0;1;2;1;17;27;27;0;
355030880000171;1;0;813246;813246;0;0;0;0;1;11;13;14;52;15;0;
355030880000172;1;0;1679805;1679805;0;0;0;3;2;12;14;27;50;24;4;
355030880000173;1;0;1998638;1998638;0;0;0;2;5;15;23;54;68;36;24;
355030880000174;1;0;1754220;1754220;0;0;0;0;1;5;6;26;52;25;2;
355030880000175;1;0;1471030;1471030;0;0;0;1;2;11;27;43;81;29;0;
355030880000176;1;0;643335;643335;0;0;0;1;3;6;8;15;46;20;8;
355030880000177;1;0;2034953;2034953;0;0;0;0;5;13;25;48;62;42;3;
355030880000178;1;0;567001;567001;0;0;0;2;11;34;28;34;20;5;1;
355030881000001;1;0;386432;386432;0;0;1;2;16;36;8;13;10;2;3;
355030881000002;1;0;597897;597897;0;0;6;20;51;69;31;24;7;0;49;
355030881000003;1;0;456553;456553;0;0;3;15;56;69;24;13;5;1;5;
355030881000004;1;0;705759;705759;0;0;4;21;46;73;27;27;8;1;1;
355030881000005;1;0;569656;569656;0;0;9;17;58;65;19;23;10;0;3;
355030881000006;1;0;917942;917942;0;0;4;21;68;92;56;36;12;3;2;
355030881000007;1;0;611464;611464;0;0;2;24;45;95;26;25;11;0;48;
355030881000008;1;0;365561;365561;0;0;0;4;25;52;23;21;3;0;0;
355030881000009;1;0;653820;653820;0;0;2;21;54;82;32;31;10;1;4;
355030881000010;1;0;1489376;1489376;0;0;0;3;24;62;39;54;53;10;5;
355030881000011;1;0;665622;665622;0;0;0;18;48;65;24;25;13;3;9;
355030881000012;1;0;773566;773566;0;1;8;30;96;114;49;20;7;0;4;
355030881000013;1;1;608993;608993;0;1;5;47;107;112;23;12;4;0;28;
355030881000014;1;0;631432;631432;0;0;7;18;49;77;24;23;11;2;5;
355030881000015;1;0;822811;822811;0;0;1;21;55;86;47;29;17;3;2;
355030881000016;1;0;1217295;1217295;0;0;2;10;42;103;55;41;27;6;0;
355030881000017;1;0;676545;676545;0;2;1;5;20;35;25;33;15;3;0;
355030881000018;1;0;774322;774322;0;0;0;6;23;50;41;40;24;4;2;
355030881000019;1;0;638600;638600;0;0;7;23;75;82;35;16;13;0;13;
355030881000020;1;0;911281;911281;0;0;0;3;25;75;51;54;22;2;2;
355030881000021;1;0;925937;925937;0;1;3;29;70;103;65;37;13;2;9;
355030881000022;1;0;810188;810188;0;0;1;15;76;109;36;33;6;2;3;
355030881000023;1;0;218470;218470;0;0;1;6;34;46;14;6;1;0;0;
355030881000024;1;0;255010;255010;0;0;1;11;26;36;16;5;6;0;10;
355030881000025;1;0;2127160;2127160;0;0;2;5;16;58;35;55;60;26;8;
355030881000026;1;0;1461367;1461367;0;0;1;6;21;37;31;26;46;17;30;
355030881000027;1;0;1146010;1146010;0;0;2;6;21;31;24;31;43;7;47;
355030881000028;1;0;1258989;1258989;0;0;2;11;47;84;48;39;31;9;5;
355030881000029;1;0;761255;761255;0;1;2;3;26;41;20;21;14;9;17;
355030881000030;1;0;601137;601137;0;2;9;53;106;111;25;12;4;0;10;
355030881000031;1;0;144817;144817;0;0;4;9;31;26;6;2;1;0;2;
355030881000032;1;0;113120;113120;0;1;19;38;26;6;1;2;0;0;28;
355030881000033;1;0;602465;602465;0;0;4;25;54;69;31;24;10;0;22;
355030881000034;1;0;878511;878511;0;0;2;14;59;96;42;31;8;2;1;
355030881000035;1;0;692090;692090;0;0;1;4;30;59;38;27;10;3;4;
355030881000036;1;0;255905;255905;0;0;2;11;37;32;9;14;4;0;1;
355030881000037;1;0;494466;494466;0;0;0;7;31;47;26;25;9;2;29;
355030881000038;1;0;433695;433695;0;0;0;5;16;42;26;16;12;0;5;
355030881000039;1;0;412920;412920;0;3;9;18;37;52;15;15;7;0;4;
355030881000040;1;0;969091;969091;0;0;3;19;39;81;44;48;22;4;3;
355030881000041;1;0;348626;348626;0;0;4;6;27;38;23;14;4;1;1;
355030881000042;1;0;831607;831607;0;0;1;11;32;56;41;30;19;4;3;
355030881000043;1;0;645713;645713;0;1;1;12;61;75;44;29;13;1;6;
355030881000044;1;0;858740;858740;0;0;1;3;7;32;23;31;31;11;11;
355030881000045;1;1;1048737;1040937;7800;0;1;8;34;58;47;46;29;7;4;
355030881000046;1;0;1167250;1167250;0;0;1;2;15;55;28;44;41;11;9;
355030881000047;1;0;1780475;1780475;0;0;0;3;9;29;20;39;66;26;7;
355030881000048;1;0;813830;813830;0;1;2;9;46;47;32;37;21;6;6;
355030881000049;1;0;543697;543697;0;0;2;2;24;46;21;29;12;2;14;
355030881000050;1;0;1080606;1080606;0;1;4;26;98;130;63;40;20;4;6;
355030881000051;1;0;205870;205870;0;0;5;19;38;37;8;4;2;0;4;
355030881000052;1;0;269874;269874;0;5;14;44;50;43;7;1;2;0;10;
355030881000053;1;0;1301990;1301990;0;1;1;18;91;135;80;51;18;5;4;
355030881000054;1;0;648295;648295;0;0;3;11;67;76;28;14;4;1;3;
355030881000055;1;0;336331;336331;0;1;4;8;27;58;14;9;4;0;6;
355030881000056;1;0;294562;294562;0;1;2;18;34;52;13;6;4;0;8;
355030881000057;1;0;522121;522121;0;0;3;28;63;73;23;14;8;0;3;
355030881000058;1;0;52271;52271;0;1;2;2;9;7;5;2;1;0;0;
355030881000059;1;0;576650;576650;0;0;1;1;12;69;39;32;8;0;2;
355030881000060;1;0;578391;578391;0;0;2;13;43;51;34;25;10;3;0;
355030881000061;1;0;645905;645905;0;0;3;9;27;62;27;28;21;3;23;
355030881000062;1;0;1301248;1301248;0;0;2;0;7;38;38;50;38;18;1;
355030881000063;1;0;668071;668071;0;0;0;0;19;42;37;52;19;4;8;
355030881000064;1;0;805336;805336;0;1;2;18;38;54;18;25;24;8;2;
355030881000065;1;0;861565;861565;0;0;0;6;28;35;32;25;24;9;10;
355030881000066;1;0;633947;633947;0;0;3;14;30;52;26;20;14;5;5;
355030881000067;1;0;964960;964960;0;0;3;10;38;73;27;31;24;7;6;
355030881000068;1;0;172372;172372;0;1;1;7;20;20;5;5;4;1;0;
355030881000069;1;0;527908;527908;0;0;0;11;42;55;31;20;11;1;0;
355030881000070;1;0;128345;128345;0;1;7;19;36;13;9;2;0;0;10;
355030881000071;1;0;209748;209748;0;1;2;18;34;41;7;6;1;0;23;
355030881000072;1;0;223175;223175;0;3;3;23;41;40;14;5;0;0;10;
355030881000073;1;0;495701;495701;0;7;21;88;152;80;5;3;0;0;17;
355030881000074;1;0;615819;615819;0;0;12;42;108;127;28;13;0;0;11;
355030881000075;1;0;716469;716469;0;0;2;14;68;130;35;7;5;3;3;
355030881000076;1;0;358249;358249;0;0;0;19;56;61;20;9;0;0;2;
355030881000077;1;0;642224;642224;0;0;2;5;25;120;58;11;0;0;1;
355030881000078;1;0;495513;495513;0;0;8;27;73;75;28;16;5;0;23;
355030881000079;1;0;318650;318650;0;4;15;43;87;74;7;2;0;0;8;
355030881000080;1;0;571629;571629;0;0;6;22;56;72;26;12;7;2;1;
355030881000081;1;0;329680;329680;0;1;3;15;40;51;24;4;3;0;4;
355030881000082;1;0;552158;552158;0;1;10;28;97;90;25;12;4;0;9;
355030881000083;1;0;111091;111091;0;0;2;8;16;19;6;3;0;0;9;
355030881000084;1;0;217039;217039;0;0;9;38;65;31;2;0;1;0;17;
355030881000085;1;0;286004;286004;0;6;14;51;75;46;9;1;0;0;9;
355030881000086;1;0;600725;600725;0;0;0;5;12;28;18;35;12;6;2;
355030881000087;1;0;743330;743330;0;0;9;51;257;86;2;2;0;0;26;
355030881000088;1;0;242691;242691;0;0;6;57;85;8;1;0;1;0;89;
355030881000089;1;0;346257;346257;0;0;2;14;80;67;10;3;0;0;2;
355030881000090;1;3;1276936;1273636;3300;0;1;2;14;29;22;55;31;11;17;
355030881000091;1;0;2312311;2312311;0;0;0;2;16;32;44;77;75;39;7;
355030881000092;1;0;1071988;1071988;0;0;0;0;19;33;30;28;32;6;2;
355030881000093;1;3;1067461;1062961;4500;0;0;6;27;54;40;37;24;12;6;
355030881000094;1;0;843015;843015;0;0;0;4;52;65;46;35;23;3;3;
355030881000095;1;0;1006178;1006178;0;0;0;2;30;72;62;50;38;9;7;
355030881000096;1;0;1189210;1189210;0;0;0;3;18;59;61;78;39;9;1;
355030881000097;1;0;1706328;1706328;0;0;1;13;35;78;37;40;64;15;76;
355030881000098;1;0;1149183;1149183;0;0;5;5;38;50;26;41;37;11;0;
355030881000099;1;0;111265;111265;0;0;1;0;0;4;2;1;5;0;1;
355030881000100;1;0;575030;575030;0;0;2;5;23;26;15;11;16;6;3;
355030881000101;1;0;219642;219642;0;0;2;36;44;33;12;2;1;0;21;
355030881000102;1;0;469848;469848;0;0;4;23;60;59;22;17;4;0;28;
355030881000103;1;0;210027;210027;0;0;7;7;34;53;2;1;2;0;1;
355030881000104;1;0;134604;134604;0;0;6;24;36;27;3;2;0;0;2;
355030881000105;1;0;507200;507200;0;0;9;32;97;98;18;12;5;0;12;
355030881000106;1;0;361023;361023;0;0;7;31;80;70;19;5;1;0;33;
355030881000107;1;0;814776;814776;0;3;11;46;125;120;42;21;10;0;7;
355030881000108;1;0;232673;232673;0;1;0;11;37;35;12;5;3;1;3;
355030881000109;1;0;375739;375739;0;0;3;24;56;75;21;9;1;1;8;
355030881000110;1;0;350747;350747;0;0;7;35;67;65;13;7;1;0;4;
355030881000111;1;0;328441;328441;0;0;3;8;68;82;10;1;1;0;1;
355030881000112;1;0;348131;348131;0;1;6;43;87;58;16;2;1;0;6;
355030881000113;1;0;61102;61102;0;0;0;7;12;10;3;1;0;0;3;
355030881000114;1;1;702131;701621;510;0;2;10;37;55;38;30;22;3;18;
355030881000115;1;0;1065445;1065445;0;0;0;5;15;16;25;27;26;14;7;
355030881000116;1;0;541886;541886;0;1;9;62;126;89;18;7;2;0;8;
355030881000117;1;0;346151;346151;0;0;1;16;45;75;18;5;1;0;2;
355030881000118;1;0;198272;198272;0;1;8;22;37;30;10;3;1;1;24;
355030881000119;1;0;574861;574861;0;1;8;54;105;113;29;14;2;0;8;
355030881000120;1;0;532835;532835;0;0;6;38;97;95;25;6;2;0;40;
355030881000121;1;0;742180;742180;0;0;0;3;9;32;30;20;33;8;4;
355030881000122;1;0;871563;871563;0;0;3;7;35;38;32;37;27;7;3;
355030881000123;1;0;398857;398857;0;0;0;2;15;26;8;12;14;3;2;
355030881000124;1;0;1049312;1049312;0;0;0;7;14;45;25;36;27;17;1;
355030881000125;1;0;1153195;1153195;0;0;1;9;45;83;50;31;25;10;3;
355030881000126;1;0;953219;953219;0;0;2;5;33;66;31;32;27;5;5;
355030881000127;1;0;666529;666529;0;0;0;6;23;32;29;21;22;6;2;
355030881000128;1;0;470563;470563;0;0;2;3;14;36;24;16;7;3;1;
355030881000129;1;0;101480;101480;0;0;3;6;26;24;2;0;0;0;1;
355030881000130;1;0;570178;570178;0;1;2;8;32;38;19;24;15;3;1;
355030881000131;1;0;794565;794565;0;0;0;5;10;42;44;54;25;4;14;
355030881000132;1;0;290013;290013;0;0;2;18;59;44;8;2;0;0;9;
355030881000133;1;0;913910;913910;0;0;1;5;33;63;34;41;13;7;1;
355030881000134;1;0;638410;638410;0;0;0;1;6;19;22;39;32;4;1;
355030881000135;1;0;506426;506426;0;1;2;14;50;76;19;20;4;1;3;
355030881000136;1;0;491710;491710;0;0;0;2;59;97;17;7;1;0;2;
355030881000137;1;0;715129;715129;0;0;2;14;42;96;40;28;12;4;1;
355030881000138;1;0;348994;348994;0;1;6;23;46;66;27;0;0;1;7;
355030881000139;1;0;495220;495220;0;0;7;16;60;73;30;18;4;0;3;
355030881000140;1;0;321768;321768;0;3;1;10;59;77;17;3;0;0;3;
355030881000141;1;0;412948;412948;0;3;4;38;91;85;13;4;2;1;12;
355030881000142;1;0;446221;446221;0;0;8;30;63;81;22;13;1;2;8;
355030881000143;1;0;321540;321540;0;1;9;22;88;58;10;4;2;0;3;
355030881000144;1;0;414371;414371;0;0;1;12;31;55;17;16;6;2;8;
355030881000145;1;0;154755;154755;0;0;3;32;35;27;4;0;1;0;43;
355030881000146;1;0;673581;673581;0;1;14;41;81;126;38;14;5;1;7;
355030881000147;1;0;482027;482027;0;4;18;77;127;91;11;5;1;0;38;
355030881000148;1;0;142087;142087;0;2;7;20;44;22;3;1;0;0;27;
355030881000150;8;0;24570;24570;0;0;0;3;4;6;0;0;0;0;0;
355030881000151;8;0;166300;166300;0;0;2;1;7;1;0;0;0;1;0;
355030881000152;8;0;33040;33040;0;0;0;1;4;6;1;1;0;0;0;
355030881000153;1;0;470514;470514;0;1;5;32;109;115;7;2;0;0;4;
355030881000154;1;0;134280;134280;0;0;4;23;28;29;5;0;0;0;49;
355030881000155;1;0;356654;356654;0;2;8;20;50;71;14;6;1;2;28;
355030881000156;1;0;580789;580789;0;0;7;38;100;125;21;10;3;0;4;
355030881000157;1;0;868548;868548;0;0;5;49;149;167;47;16;2;0;11;
355030881000158;1;0;749978;749978;0;0;12;41;113;143;51;10;2;0;7;
355030881000159;1;0;738642;738642;0;0;2;15;63;118;53;28;6;0;38;
355030881000160;1;0;281548;281548;0;2;12;33;82;49;8;0;0;0;1;
355030881000161;1;0;199251;199251;0;0;3;7;47;40;11;4;1;0;3;
355030881000162;1;0;571599;571599;0;1;6;35;96;109;25;9;3;0;17;
355030881000163;1;0;231160;231160;0;3;17;42;71;40;4;0;0;0;9;
355030881000164;1;0;251589;251589;0;1;17;29;34;25;11;2;0;1;4;
355030881000165;1;0;162250;162250;0;3;33;66;48;12;3;0;0;0;27;
355030881000166;1;0;96126;96126;0;0;2;16;23;10;0;0;2;0;9;
355030881000167;1;0;303735;303735;0;10;13;17;66;39;4;0;0;0;239;
355030881000168;4;0;231385;231385;0;0;5;31;53;34;12;2;1;0;20;
355030881000169;1;0;650210;650210;0;2;8;31;87;119;33;15;6;0;11;
355030881000171;2;4;459620;455320;4300;4;21;60;93;74;14;10;1;1;55;
355030881000172;1;0;970449;970449;0;2;15;89;198;194;34;12;3;0;35;
355030881000173;1;0;434573;434573;0;0;1;23;62;89;19;11;3;1;2;
355030881000174;1;0;516871;516871;0;0;8;42;89;83;30;8;3;0;7;
355030881000175;1;0;432615;432615;0;3;14;66;90;91;17;7;0;0;8;
355030881000176;1;0;385611;385611;0;3;14;51;88;90;7;4;2;0;2;
355030881000177;1;1;484590;483390;1200;1;10;36;112;99;22;6;3;0;5;
355030881000178;1;0;364481;364481;0;1;12;69;95;69;9;3;0;0;24;
355030881000179;1;0;190598;190598;0;0;4;16;28;33;10;5;0;0;3;
355030881000180;1;0;710517;710517;0;1;30;143;281;81;2;2;1;1;11;
355030881000181;1;0;533218;533218;0;4;19;72;147;104;13;3;3;0;15;
355030881000182;1;0;184440;184440;0;4;35;86;75;4;0;0;0;0;29;
355030881000183;1;0;362497;362497;0;2;11;54;89;58;12;5;0;0;1;
355030881000184;1;0;192075;192075;0;1;17;38;34;24;7;2;2;0;3;
355030881000185;1;2;113541;112041;1500;7;25;37;27;16;3;1;0;0;8;
355030881000186;1;0;55575;55575;0;0;3;11;14;13;0;0;0;0;2;
355030881000187;8;0;49281;49281;0;0;0;3;7;6;3;2;1;0;1;
355030881000189;2;0;306170;306170;0;0;3;13;47;34;18;10;2;0;3;
355030881000190;2;0;68374;68374;0;0;3;5;10;8;4;2;0;0;0;
355030881000191;2;0;231619;231619;0;0;2;30;35;30;8;2;0;1;0;
355030881000192;1;0;356615;356615;0;1;11;36;83;65;11;3;2;0;11;
355030881000193;1;0;669655;669655;0;1;21;70;165;123;17;6;1;0;11;
355030881000194;1;0;785214;785214;0;2;3;55;142;154;38;4;3;0;16;
355030881000195;1;0;193143;193143;0;0;6;28;40;35;6;0;0;0;2;
355030881000196;1;0;661630;661630;0;0;7;110;234;69;2;0;0;0;39;
355030881000197;1;0;619979;619979;0;6;19;70;157;125;19;9;2;0;12;
355030881000198;1;0;316905;316905;0;1;12;54;74;51;4;2;0;0;3;
355030881000199;1;0;527379;527379;0;1;24;77;138;109;15;2;1;0;14;
355030881000200;1;0;365074;365074;0;1;9;54;85;67;12;3;0;0;12;
355030881000201;1;0;299900;299900;0;0;17;40;76;58;8;3;1;0;0;
355030881000202;1;0;431425;431425;0;3;14;67;92;78;15;5;1;0;19;
355030881000203;1;0;518510;518510;0;1;16;93;209;80;3;1;0;0;8;
355030881000204;1;0;192858;192858;0;1;2;39;57;46;0;0;0;0;2;
355030881000205;1;0;100740;100740;0;1;10;49;38;7;0;0;0;0;10;
355030881000206;1;0;75010;75010;0;0;14;33;26;3;0;0;0;0;4;
355030881000207;1;0;344973;344973;0;1;9;32;86;80;16;1;0;0;15;
355030881000208;1;0;429110;429110;0;4;13;63;121;79;14;1;1;0;9;
355030881000210;8;"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";
355030881000211;1;0;281280;281280;0;0;3;21;69;50;12;3;1;0;9;
355030881000212;1;0;351291;351291;0;0;2;18;39;40;16;10;4;0;4;
355030881000213;1;0;353576;353576;0;0;1;4;15;51;18;8;6;1;0;
355030881000214;1;0;96281;96281;0;0;2;6;12;12;5;1;1;1;3;
355030881000215;4;0;218917;218917;0;2;3;12;42;41;11;4;1;0;2;
355030881000216;1;0;63671;63671;0;0;0;4;11;10;4;2;0;0;4;
355030881000217;2;0;838708;838708;0;1;5;35;151;165;31;11;3;0;1;
355030881000218;2;0;330898;330898;0;2;11;25;53;63;16;6;0;0;13;
355030881000219;1;0;327403;327403;0;9;19;98;98;60;6;2;0;0;18;
355030881000220;1;3;725561;723041;2520;2;11;57;141;134;28;6;1;0;37;
355030881000221;1;0;375637;375637;0;3;21;83;97;71;4;0;0;0;40;
355030881000222;1;0;618643;618643;0;0;15;82;151;127;18;3;0;0;12;
355030881000223;1;0;90475;90475;0;0;1;6;30;14;1;0;0;0;1;
355030881000224;1;0;198429;198429;0;0;4;24;86;27;4;1;0;0;2;
355030881000225;1;0;380323;380323;0;0;16;68;108;73;7;2;2;0;27;
355030881000226;1;0;573924;573924;0;1;7;56;150;122;16;2;1;0;6;
355030881000227;1;0;369211;369211;0;4;15;53;78;69;8;8;0;0;18;
355030881000228;1;0;403548;403548;0;0;6;41;89;90;15;5;0;0;9;
355030881000229;8;"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";
355030881000230;1;0;734078;734078;0;0;3;30;104;114;37;16;3;1;18;
355030881000231;1;0;225592;225592;0;0;12;43;46;44;5;2;0;0;130;
355030881000232;1;0;326036;326036;0;1;8;43;97;50;9;2;1;0;13;
355030881000234;1;0;305747;305747;0;0;13;51;70;58;11;3;0;0;6;
355030881000235;8;0;17754;17754;0;0;0;1;10;1;0;0;0;0;0;
355030881000236;1;0;261590;261590;0;0;8;47;110;18;1;0;0;0;21;
355030881000237;1;0;247031;247031;0;0;8;36;51;52;7;0;1;0;0;
355030881000238;1;0;169834;169834;0;0;10;38;43;35;4;1;0;0;15;
355030881000239;1;0;44520;44520;0;0;2;9;14;11;1;0;0;0;3;
355030881000240;1;0;141496;141496;0;0;8;31;37;23;5;1;0;0;19;
355030881000241;1;0;82514;82514;0;0;3;19;28;9;1;0;0;0;16;
355030881000242;1;0;371347;371347;0;0;7;50;107;74;8;3;2;0;2;
355030881000243;1;0;757287;757287;0;0;0;3;21;65;40;34;13;4;8;
355030881000244;1;0;558901;558901;0;0;0;3;13;40;23;21;10;6;2;
355030881000245;1;0;248409;248409;0;0;1;3;14;32;15;10;5;0;0;
355030881000246;1;0;388606;388606;0;2;6;37;83;72;17;3;4;0;13;
355030881000247;1;0;171287;171287;0;0;0;1;8;37;28;15;0;0;1;
355030881000248;1;0;1126471;1126471;0;0;1;0;10;31;20;33;23;18;3;
355030881000249;1;0;307291;307291;0;1;1;3;23;37;14;16;3;0;1;
355030881000250;1;0;1446370;1446370;0;0;2;3;7;37;44;66;31;15;1;
355030881000251;1;0;144135;144135;0;0;1;8;18;20;7;5;1;0;2;
355030881000252;1;0;286423;286423;0;0;2;17;40;46;11;7;1;1;4;
355030881000253;1;0;127865;127865;0;0;0;1;5;16;4;6;0;0;0;
355030881000256;4;0;179626;179626;0;0;4;11;19;25;9;5;0;1;3;
355030881000257;8;0;55620;55620;0;0;0;0;0;2;2;3;1;1;0;
355030881000258;8;0;8610;8610;0;0;0;1;0;2;1;0;0;0;2;
355030881000263;8;"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";
355030881000265;8;"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";
355030881000266;8;0;50790;50790;0;0;0;4;7;8;2;1;0;1;1;
355030881000268;8;0;50824;50824;0;1;1;7;5;7;1;3;0;0;1;
355030881000270;1;3;81739;80339;1400;0;3;17;26;5;2;0;1;0;3;
355030881000271;1;0;128450;128450;0;0;0;4;11;10;3;7;3;0;2;
355030881000272;1;0;972183;972183;0;5;15;63;187;182;35;26;4;0;10;
355030881000273;2;1;382427;381527;900;0;6;39;68;59;16;6;1;0;2;
355030881000274;8;"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";
355030881000275;8;"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";
355030881000276;8;0;6660;6660;0;0;0;0;3;0;1;0;0;0;2;
355030881000277;8;0;12054;12054;0;0;0;0;4;2;1;0;0;0;1;
355030881000279;1;0;132363;132363;0;3;6;37;39;19;2;1;0;0;72;
355030881000280;4;0;586095;586095;0;3;21;75;161;118;11;2;1;0;12;
355030881000284;8;"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";
355030881000285;1;0;1237844;1237844;0;1;15;59;156;196;60;25;12;0;36;
355030881000286;2;0;80925;80925;0;1;1;5;11;10;5;1;0;1;0;
355030881000287;2;0;562655;562655;0;0;6;45;119;125;18;4;2;0;3;
355030881000288;1;1;910897;910297;600;0;6;48;110;152;44;18;10;0;3;
355030881000289;8;"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";
355030881000290;2;0;156260;156260;0;0;2;36;61;4;0;0;0;0;9;
355030881000292;1;0;664363;664363;0;2;12;95;178;108;19;6;0;0;8;
355030881000293;1;0;681358;681358;0;0;0;6;45;114;53;39;8;0;41;
355030881000294;1;0;466990;466990;0;0;7;111;176;29;1;0;0;0;9;
355030881000295;1;1;832030;831520;510;1;21;109;253;135;19;11;1;0;12;
355030881000297;1;0;87105;87105;0;0;0;5;19;15;3;2;0;0;3;
355030881000298;1;0;67280;67280;0;0;2;15;12;12;1;1;0;0;5;
355030881000299;1;0;47630;47630;0;0;0;1;8;4;2;1;1;0;0;
355030881000300;1;0;154660;154660;0;0;0;1;2;4;4;3;5;3;0;
355030881000301;1;0;349015;349015;0;0;4;17;40;29;11;3;8;3;5;
355030881000303;1;"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";
355030881000304;1;0;284209;284209;0;0;6;35;69;35;10;6;2;0;6;
355030881000305;1;0;114050;114050;0;0;5;18;27;22;5;1;0;0;4;
355030881000306;1;0;71130;71130;0;1;2;7;12;6;3;2;1;1;0;
355030881000307;1;0;34440;34440;0;0;1;2;9;6;1;0;0;0;0;
355030881000308;1;0;60820;60820;0;0;2;10;17;11;0;1;0;0;2;
355030881000309;1;0;154071;154071;0;0;4;13;23;20;6;1;0;1;6;
355030881000310;1;0;134150;134150;0;0;0;1;31;34;3;1;0;0;0;
355030881000311;1;0;76824;76824;0;3;6;22;18;8;2;1;0;0;12;
355030881000312;1;0;219654;219654;0;0;21;49;76;18;6;1;0;0;16;
355030881000315;1;0;210833;210833;0;1;5;16;48;36;11;2;0;0;1;
355030881000316;1;0;74968;74968;0;0;1;5;20;15;5;0;0;0;1;
355030881000317;1;0;277395;277395;0;4;24;59;80;38;8;3;0;0;57;
355030881000318;1;0;114531;114531;0;2;5;19;20;17;1;1;0;1;1;
355030881000319;1;0;79565;79565;0;1;5;13;30;11;1;1;0;0;2;
355030881000320;1;0;92941;92941;0;0;2;4;15;20;3;2;0;0;2;
355030881000321;1;0;219547;219547;0;3;5;19;32;34;7;6;0;0;5;
355030881000322;1;0;353526;353526;0;4;5;49;86;54;14;2;1;0;10;
355030881000323;1;0;77442;77442;0;0;1;16;33;9;3;0;0;0;5;
355030881000324;1;0;102683;102683;0;1;7;33;28;17;1;0;0;0;15;
355030881000325;1;0;33480;33480;0;0;0;2;6;9;0;0;0;0;1;
355030882000001;1;0;763570;763570;0;0;1;13;40;93;55;35;14;0;2;
355030882000002;1;0;1141296;1141296;0;0;0;2;10;30;26;46;51;11;0;
355030882000003;1;1;712431;711411;1020;0;2;11;30;41;29;24;15;6;1;
355030882000004;1;0;590295;590295;0;0;2;17;31;59;30;25;17;4;28;
355030882000005;1;1;754107;753087;1020;0;1;7;29;79;32;33;13;2;4;
355030882000006;1;0;388885;388885;0;0;1;5;27;49;22;16;6;0;0;
355030882000007;1;0;520255;520255;0;1;0;4;18;40;24;39;22;3;1;
355030882000008;1;0;596674;596674;0;1;2;17;42;51;19;22;13;4;17;
355030882000009;1;0;1044601;1044601;0;0;4;8;37;85;46;45;34;13;3;
355030882000010;1;0;609445;609445;0;0;1;6;30;59;20;32;24;1;4;
355030882000011;1;0;589407;589407;0;0;1;8;15;46;33;25;19;4;3;
355030882000012;1;0;799821;799821;0;0;2;14;31;70;40;35;25;5;4;
355030882000013;1;0;440586;440586;0;1;4;17;32;53;26;17;8;1;33;
355030882000014;1;0;797957;797957;0;0;3;16;68;104;48;24;13;2;11;
355030882000015;1;0;744395;744395;0;0;1;0;9;28;20;30;35;12;5;
355030882000016;1;0;385737;385737;0;0;1;5;37;45;29;18;5;0;5;
355030882000017;1;0;512522;512522;0;0;1;9;29;60;44;21;8;0;2;
355030882000018;1;1;364087;362887;1200;0;0;5;32;60;21;17;4;0;6;
355030882000019;1;0;786220;786220;0;0;2;3;32;60;32;22;29;5;5;
355030882000020;1;0;1225304;1225304;0;0;3;7;26;68;34;45;40;10;2;
355030882000021;1;0;854929;854929;0;0;0;2;25;59;43;44;22;6;10;
355030882000022;1;0;604914;604914;0;1;2;15;39;65;32;24;10;3;3;
355030882000023;1;0;945717;945717;0;1;6;12;60;64;43;35;31;5;3;
355030882000024;1;3;1107165;1099565;7600;1;1;8;35;82;50;47;33;5;7;
355030882000025;1;0;1378386;1378386;0;0;2;12;39;73;47;64;55;12;4;
355030882000026;1;0;345070;345070;0;2;1;5;21;37;14;14;6;2;4;
355030882000027;1;0;869161;869161;0;0;0;10;51;82;47;34;30;4;3;
355030882000028;1;0;829055;829055;0;1;3;18;67;100;37;29;10;5;6;
355030882000029;1;0;480890;480890;0;0;1;10;28;56;12;18;10;2;41;
355030882000030;1;0;684228;684228;0;0;1;7;19;47;30;34;18;5;2;
355030882000031;1;0;1065515;1065515;0;0;0;10;39;60;38;37;47;5;1;
355030882000032;1;0;448788;448788;0;0;3;4;27;56;30;25;6;0;3;
355030882000033;1;0;636065;636065;0;0;2;8;26;70;30;26;7;5;1;
355030882000034;1;0;1084623;1084623;0;0;4;8;45;74;34;36;31;9;2;
355030882000035;1;0;899139;899139;0;0;0;12;51;86;37;37;25;4;0;
355030882000036;1;0;564591;564591;0;0;7;9;22;55;19;26;11;6;36;
355030882000037;1;0;516950;516950;0;1;2;9;36;72;28;16;10;1;2;
355030882000038;1;0;671453;671453;0;1;0;6;21;38;28;24;30;2;3;
355030882000039;1;2;650506;649206;1300;0;0;3;26;59;39;28;12;5;3;
355030882000040;1;0;974722;974722;0;2;1;11;38;98;39;44;20;5;3;
