Cod_setor;Situacao_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010
355030861000033;1;13;4;0;17;0;27;4;0;25;0
355030861000034;1;27;1;0;10;0;24;1;0;9;0
355030861000035;1;4;2;0;4;0;6;0;0;9;0
355030861000036;1;12;0;0;4;0;3;0;0;4;0
355030861000037;1;13;0;1;4;0;9;1;0;4;0
355030861000038;1;12;0;0;11;0;12;0;0;8;0
355030861000039;1;15;0;0;8;0;14;1;0;5;0
355030861000040;1;8;1;0;12;0;7;2;0;17;0
355030861000041;1;21;0;0;9;0;20;0;0;5;0
355030861000042;1;12;0;0;3;0;18;2;0;6;0
355030861000043;1;10;2;0;6;0;8;0;0;2;0
355030861000044;1;20;1;0;30;0;16;2;0;20;0
355030861000045;1;15;0;0;5;0;18;2;0;12;0
355030861000046;1;7;0;0;9;0;10;1;0;9;0
355030861000047;1;8;0;0;8;0;12;0;0;6;0
355030861000048;1;6;0;0;2;0;8;0;0;3;0
355030861000049;1;9;0;0;7;0;7;0;1;6;0
355030861000050;1;8;0;0;1;0;6;1;1;2;0
355030861000051;1;29;1;0;12;0;24;1;0;4;0
355030861000052;1;22;2;0;10;0;20;7;0;18;0
355030861000053;1;12;2;0;5;0;10;0;0;4;0
355030861000054;1;23;1;2;8;0;33;3;0;8;0
355030861000055;1;19;3;0;12;0;26;3;0;14;0
355030861000056;1;23;1;2;15;0;11;1;0;28;0
355030861000057;1;8;1;0;3;0;7;1;0;4;0
355030861000058;1;25;1;2;25;0;33;0;2;23;0
355030861000059;1;11;0;0;11;0;10;0;0;14;0
355030861000060;1;6;2;0;6;0;9;1;0;7;0
355030861000061;1;32;4;0;26;0;40;1;0;27;0
355030861000062;1;22;2;0;16;0;17;1;1;26;0
355030861000063;1;21;2;1;41;0;26;1;0;32;0
355030861000064;1;18;1;0;13;0;14;0;0;16;0
355030861000065;1;12;0;0;6;0;6;0;0;10;0
355030861000066;1;14;1;0;6;0;16;1;0;7;0
355030861000067;1;19;2;1;20;0;25;5;0;16;1
355030861000068;1;23;1;0;13;0;16;0;0;13;0
355030861000069;1;26;1;0;18;0;23;0;0;19;0
355030861000070;1;18;4;0;10;0;18;3;0;12;0
355030861000071;1;30;2;0;40;0;41;4;0;40;0
355030861000072;1;34;7;0;39;0;28;3;1;28;0
355030861000073;1;25;4;2;33;0;28;0;1;20;0
355030861000074;1;11;4;1;26;0;21;0;0;20;0
355030861000076;8;3;0;0;0;0;0;0;0;0;0
355030861000078;2;0;0;0;0;0;0;0;0;0;0
355030861000081;1;20;1;0;21;0;22;1;0;15;0
355030861000082;1;14;2;0;32;0;13;2;0;25;0
355030861000083;2;0;X;X;X;X;X;X;X;X;X
355030861000084;1;20;1;0;6;0;17;0;0;10;0
355030861000085;1;15;4;0;13;0;20;1;0;1;0
355030861000086;1;7;0;0;6;0;14;0;0;4;0
355030861000087;1;15;0;0;2;0;15;0;0;5;0
355030861000088;1;33;1;0;23;0;23;2;1;22;0
355030861000089;1;6;0;0;4;0;5;0;0;4;0
355030861000090;1;3;2;0;7;0;9;0;0;0;0
355030861000091;1;23;6;0;18;0;20;0;0;24;0
355030861000092;1;10;2;0;11;0;19;1;0;7;0
355030861000093;1;31;0;0;16;0;19;0;0;12;0
355030861000094;1;15;2;0;7;0;19;1;0;7;0
355030861000095;1;17;1;0;9;0;15;1;0;5;0
355030861000096;1;7;1;0;7;0;8;0;1;6;0
355030861000097;1;13;1;0;22;0;14;2;1;27;0
355030861000098;1;7;0;0;12;0;6;0;0;3;0
355030861000099;4;3;2;0;2;0;2;0;0;5;0
355030861000100;4;5;0;0;1;0;5;0;0;1;0
355030861000101;4;17;0;0;4;0;13;1;0;11;0
355030861000102;4;5;0;0;7;0;2;0;0;12;0
355030861000103;1;10;0;0;12;0;20;0;1;7;0
355030861000104;1;27;2;0;7;1;22;2;0;7;0
355030861000105;1;21;0;0;5;0;30;0;0;12;0
355030861000106;1;21;1;0;10;0;23;3;0;15;0
355030861000108;2;0;0;0;0;0;0;0;0;2;0
355030861000109;8;0;X;X;X;X;X;X;X;X;X
355030861000121;2;6;0;0;16;0;10;1;0;11;0
355030861000124;2;0;0;0;1;0;4;0;0;0;0
355030861000125;2;10;0;0;2;0;4;1;0;2;0
355030861000126;3;18;2;0;8;0;19;0;0;9;0
355030861000127;8;0;0;0;1;0;2;0;0;0;0
355030861000131;1;3;0;0;5;0;7;0;0;7;0
355030861000132;1;6;0;0;2;0;3;0;0;4;0
355030861000133;1;3;0;0;6;0;3;0;0;3;0
355030861000134;1;11;1;0;13;0;17;0;0;13;0
355030861000135;1;7;0;0;4;0;8;0;0;1;0
355030861000136;1;15;2;0;6;0;11;1;0;9;0
355030861000137;1;6;0;0;1;0;4;0;0;2;0
355030861000138;1;3;0;0;3;0;5;0;0;2;0
355030861000139;1;16;0;0;11;0;11;0;1;17;0
355030861000140;1;10;1;1;14;0;4;1;0;5;1
355030861000141;1;0;0;0;3;0;1;0;0;1;0
355030861000142;1;10;1;0;8;0;11;3;0;4;0
355030861000143;1;7;0;0;7;0;5;0;0;6;0
355030861000144;1;0;0;0;3;0;0;0;0;4;0
355030861000145;1;4;0;0;3;0;3;1;0;2;0
355030862000001;1;4;0;0;0;0;2;0;0;1;0
355030862000002;1;16;1;1;2;0;11;0;1;0;0
355030862000003;1;2;0;0;1;0;1;0;0;0;0
355030862000004;1;9;0;0;0;0;7;0;0;0;0
355030862000005;1;2;2;0;3;0;6;1;1;1;0
355030862000006;1;12;0;0;1;0;9;0;0;1;0
355030862000007;1;4;0;1;1;0;5;0;2;0;0
355030862000008;1;5;0;0;0;0;6;0;0;0;0
355030862000009;1;3;1;0;0;0;1;1;0;1;0
355030862000010;1;2;0;0;1;0;1;0;0;0;0
355030862000011;1;7;0;2;3;0;6;0;0;2;0
355030862000012;1;8;1;0;0;0;5;0;1;0;0
355030862000013;1;9;1;2;1;0;3;0;0;2;0
355030862000014;1;8;0;0;2;0;6;0;0;1;0
355030862000015;1;10;0;0;0;0;6;0;1;1;0
355030862000016;1;9;0;0;1;0;6;0;0;0;0
355030862000017;1;7;1;1;0;0;6;0;0;0;0
355030862000018;1;9;0;0;1;0;1;0;0;0;0
355030862000019;1;2;0;0;2;0;3;0;1;0;0
355030862000020;1;2;0;1;3;0;5;0;0;1;0
355030862000021;1;7;0;0;0;0;2;0;0;1;0
355030862000022;1;15;0;0;0;0;8;0;0;0;0
355030862000023;1;2;0;0;0;0;2;0;0;0;0
355030862000024;1;7;0;0;0;0;5;0;0;0;0
355030862000025;1;4;0;0;2;0;1;0;0;3;0
355030862000026;1;3;0;0;1;0;2;0;0;1;0
355030862000027;1;1;0;0;0;0;6;1;0;1;0
355030862000028;1;7;0;0;7;0;2;0;1;1;0
355030862000029;1;8;0;0;0;0;8;0;0;0;0
355030862000030;1;5;0;0;2;0;10;0;0;1;0
355030862000031;1;0;0;0;0;0;0;0;0;0;0
355030862000032;1;4;0;0;3;0;4;0;0;3;0
355030862000033;1;14;0;0;2;0;16;0;0;3;0
355030862000034;1;18;0;1;2;0;13;1;1;0;0
355030862000035;1;9;0;1;0;0;13;0;0;0;0
355030862000036;1;5;0;0;0;0;4;0;0;0;0
355030862000037;1;2;0;0;0;0;5;0;0;1;0
355030862000038;1;3;0;0;0;0;2;0;0;0;0
355030862000039;1;2;0;0;0;0;3;0;0;1;0
355030862000040;1;6;0;0;1;0;6;0;0;2;0
355030862000041;1;10;0;0;4;0;6;0;1;2;0
355030862000042;1;9;0;0;3;0;2;0;0;4;0
355030862000043;1;8;0;0;0;0;3;0;0;0;0
355030862000044;1;4;0;1;1;0;6;0;1;0;0
355030862000045;1;6;0;0;0;0;4;0;0;0;0
355030862000046;1;6;0;0;0;0;3;0;0;1;0
355030862000047;1;4;0;1;2;0;2;0;0;2;0
355030862000048;1;5;0;0;5;3;5;3;0;1;0
355030862000049;1;19;1;0;1;0;21;2;0;1;0
355030862000050;1;1;0;0;0;0;3;0;0;0;0
355030862000051;1;20;0;0;2;0;21;0;1;0;0
355030862000052;1;2;0;0;0;0;3;0;0;0;0
355030862000053;1;7;0;0;0;0;8;0;1;2;0
355030862000054;1;4;0;0;0;0;2;0;0;0;0
355030862000055;1;8;0;0;2;0;11;0;0;0;0
355030862000056;1;4;1;0;0;0;3;1;0;1;0
355030862000057;1;6;0;0;0;0;4;0;1;0;0
355030862000058;1;6;0;0;1;0;9;0;0;0;0
355030862000059;1;4;0;0;0;0;7;0;0;0;0
355030862000060;1;9;0;0;0;0;6;0;0;0;0
355030862000061;1;7;0;1;2;0;7;0;1;2;0
355030862000062;1;5;0;0;5;0;6;0;0;1;0
355030862000063;1;14;0;0;0;0;5;0;0;0;0
355030862000064;1;6;0;0;1;0;4;0;0;1;0
355030862000065;1;9;0;0;0;0;8;0;0;1;0
355030862000066;1;10;2;0;1;0;24;0;0;2;0
355030862000067;1;3;0;0;0;0;4;0;0;0;0
355030862000068;1;4;1;0;0;0;4;0;0;0;0
355030862000069;1;5;0;1;3;0;4;0;0;4;0
355030862000070;1;6;0;1;1;0;13;0;0;2;0
355030862000071;1;5;2;0;1;0;5;0;3;2;0
355030862000072;1;1;2;2;0;0;3;0;1;2;0
355030862000073;1;8;0;0;4;0;9;0;3;3;0
355030862000074;1;2;1;0;0;0;2;0;0;1;0
355030862000075;1;2;0;0;0;0;6;0;1;0;0
355030862000076;1;8;0;0;0;0;7;0;0;0;0
355030862000077;1;2;1;0;0;0;4;0;0;1;0
355030862000078;1;1;1;0;0;0;5;0;0;0;0
355030862000079;1;8;0;0;1;0;18;0;0;3;0
355030862000080;1;9;0;2;1;0;6;0;1;4;0
355030862000081;1;5;0;0;2;0;5;0;0;0;0
355030862000082;1;5;0;0;0;0;9;1;0;3;0
355030862000083;1;6;0;0;0;0;7;0;0;2;0
355030862000084;1;8;0;0;0;0;6;0;0;1;0
355030862000085;1;9;0;0;1;0;4;0;0;0;0
355030862000086;1;4;1;2;3;0;7;1;1;0;0
355030862000087;1;4;0;0;0;0;5;0;0;0;0
355030862000088;1;17;1;0;0;0;2;0;1;1;0
355030862000089;1;9;1;0;4;0;9;0;1;2;0
355030862000090;1;19;0;2;1;0;13;0;1;0;0
355030862000091;1;5;0;0;3;0;8;0;0;0;0
355030862000092;1;6;0;1;1;0;7;0;0;1;0
355030862000093;1;5;0;0;1;0;1;0;0;1;0
355030862000094;1;1;0;0;0;0;2;0;0;0;0
355030862000095;1;6;0;0;1;0;5;0;0;0;0
355030862000096;1;2;0;0;2;0;0;0;0;0;0
355030862000097;1;7;1;0;1;0;7;0;0;0;0
355030862000098;1;3;0;0;3;0;5;1;0;0;0
355030862000099;1;16;0;0;1;0;4;0;0;0;0
355030862000100;1;14;0;0;1;0;12;0;0;0;0
355030862000101;1;20;0;0;0;0;13;0;0;0;0
355030862000102;1;2;0;0;0;0;4;0;0;1;0
355030862000103;1;13;0;0;1;0;7;0;0;0;0
355030862000104;1;3;0;0;0;0;3;0;0;2;0
355030862000105;1;4;0;0;0;0;4;0;0;2;0
355030862000106;1;17;0;0;0;0;12;0;0;1;0
355030862000107;1;16;0;0;1;0;9;0;0;3;0
355030862000108;1;9;0;0;0;0;9;0;0;0;0
355030862000109;1;7;0;0;0;0;10;0;0;0;0
355030862000110;1;8;2;0;1;0;3;0;0;0;0
355030862000111;1;2;0;0;0;0;3;0;0;1;0
355030862000112;1;7;0;0;0;0;2;1;0;0;0
355030862000113;1;6;0;0;0;0;3;0;0;1;0
355030862000114;1;2;0;0;1;0;1;0;0;0;0
355030862000115;1;18;0;0;0;0;8;0;0;0;0
355030862000116;1;24;0;0;0;0;19;0;0;0;0
355030862000117;1;17;0;0;0;0;7;0;0;0;0
355030862000118;1;4;0;0;0;0;7;0;0;0;0
355030862000119;1;23;0;0;0;0;10;0;0;0;0
355030862000120;1;6;0;0;0;0;5;0;1;1;0
355030862000121;1;16;0;0;0;0;11;0;0;0;0
355030862000122;1;12;0;0;0;0;14;0;0;1;0
355030862000123;1;3;0;0;0;0;2;0;0;0;0
355030862000124;1;12;0;0;2;0;9;0;0;1;0
355030862000125;1;1;0;0;0;0;2;0;0;1;0
355030862000126;1;5;0;0;1;0;3;0;0;0;0
355030862000127;1;4;0;0;0;0;5;0;0;0;0
355030862000128;1;6;0;0;1;0;3;1;0;0;0
355030862000129;1;6;0;0;1;0;3;0;0;1;0
355030862000130;1;8;0;1;2;0;6;0;0;0;0
355030862000131;1;3;0;0;1;0;5;0;0;1;0
355030862000132;1;25;0;0;1;0;16;0;0;0;0
355030862000133;1;4;1;0;1;0;12;0;0;0;0
355030862000134;1;9;0;0;1;0;14;3;0;1;0
355030862000135;1;1;0;1;0;0;5;0;1;0;0
355030862000136;1;5;0;1;0;0;2;0;0;1;0
355030862000137;1;6;0;0;0;0;6;0;0;0;0
355030862000138;1;1;0;0;0;0;0;0;0;0;0
355030862000139;1;4;0;0;0;0;7;0;0;0;0
355030862000140;1;3;0;0;0;0;2;0;0;0;0
355030862000141;1;9;0;0;0;0;10;0;1;0;0
355030862000142;1;2;1;0;0;0;3;0;0;1;0
355030862000143;1;4;0;0;2;0;6;0;0;2;0
355030862000144;1;9;0;0;0;0;9;0;0;0;0
355030862000145;1;6;0;0;0;0;4;0;0;0;0
355030862000146;1;5;0;0;0;0;5;0;0;0;0
355030862000147;1;11;0;1;0;0;4;0;0;0;0
355030862000148;1;3;0;0;0;0;4;0;0;0;0
355030862000149;1;5;0;1;0;0;6;1;0;0;0
355030862000150;1;4;0;0;0;0;4;0;0;1;0
355030862000151;1;3;0;0;3;0;3;0;0;1;0
355030862000152;1;6;0;1;0;0;15;0;0;0;0
355030862000153;1;4;0;0;0;0;3;0;1;0;0
355030862000154;1;22;0;1;0;0;22;0;0;2;0
355030862000155;1;1;0;0;0;0;1;0;0;0;0
355030862000156;1;7;0;0;0;0;13;0;0;1;0
355030862000157;1;1;0;2;0;0;6;2;1;0;0
355030862000158;1;4;0;0;0;0;4;0;0;0;0
355030862000159;1;6;0;0;0;0;7;0;0;0;0
355030862000160;1;5;0;1;0;0;6;0;1;0;0
355030862000161;1;5;0;0;0;0;1;0;0;0;0
355030862000162;1;2;0;0;0;0;4;1;0;0;0
355030862000163;1;5;0;0;0;0;10;0;0;0;0
355030862000164;1;4;0;0;0;0;9;1;0;1;0
355030862000165;1;2;0;0;0;0;0;0;0;1;0
355030862000166;1;3;0;0;0;0;0;0;0;0;0
355030862000167;1;5;0;0;0;0;7;0;0;0;0
355030862000168;1;6;0;0;0;0;4;0;0;0;0
355030862000169;1;8;0;0;0;0;3;0;0;0;0
355030862000170;1;5;0;0;1;0;3;1;0;0;0
355030862000171;1;4;0;0;0;0;10;0;0;0;0
355030862000172;1;6;0;0;0;0;8;0;0;0;0
355030862000173;1;4;0;0;0;0;3;0;0;0;0
355030863000001;1;63;4;1;21;0;52;0;0;16;0
355030863000002;1;26;0;0;2;0;24;0;0;2;0
355030863000003;1;9;0;0;0;0;8;0;0;0;0
355030863000004;1;10;1;0;2;0;11;0;1;2;0
355030863000005;1;11;1;0;4;0;11;1;0;3;0
355030863000006;1;3;0;0;2;0;8;0;0;2;0
355030863000007;1;19;0;0;1;0;9;0;0;3;0
355030863000008;1;7;0;0;2;0;6;0;0;1;0
355030863000009;1;10;0;0;6;0;11;1;0;5;0
355030863000010;1;27;0;2;1;0;21;0;1;1;0
355030863000011;1;3;1;0;2;0;9;0;0;6;0
355030863000012;1;17;0;0;3;0;22;0;0;3;0
355030863000013;1;2;1;0;1;0;4;3;0;0;0
355030863000014;1;7;1;0;6;0;8;1;0;5;0
355030863000015;1;9;0;0;2;0;9;1;1;0;0
355030863000016;1;11;0;0;4;0;15;0;0;2;0
355030863000017;1;10;1;0;0;0;9;0;0;3;0
355030863000018;1;4;0;0;0;0;7;0;0;1;0
355030863000019;1;6;0;0;1;0;4;0;0;6;0
355030863000020;1;2;0;0;4;0;0;0;0;1;0
355030863000021;1;13;0;0;5;0;14;0;0;7;0
355030863000022;1;13;1;0;1;0;12;4;0;5;0
355030863000023;1;15;2;0;4;0;16;1;0;2;0
355030863000024;1;12;0;0;11;0;7;0;0;8;0
355030863000025;1;15;1;3;7;0;15;0;2;3;0
355030863000026;1;12;0;0;2;0;16;0;0;0;0
355030863000027;1;9;3;0;1;0;11;0;0;4;0
355030863000028;1;16;0;0;2;0;14;1;0;0;0
355030863000029;1;16;0;0;1;0;21;0;0;2;0
355030863000030;1;43;0;3;7;0;43;0;1;13;0
355030863000031;1;9;0;0;3;0;13;0;0;0;0
355030863000032;1;23;0;0;7;0;14;0;0;4;0
355030863000033;1;7;0;0;2;0;12;0;0;1;0
355030863000034;1;9;0;0;4;0;12;0;0;0;0
355030863000035;1;17;0;1;1;0;9;0;0;5;0
355030863000037;1;15;1;0;2;0;20;0;0;0;0
355030863000038;1;19;0;0;8;0;11;0;0;5;0
355030863000039;1;21;1;0;7;0;15;0;1;5;0
355030863000040;1;18;2;0;3;0;20;0;0;4;0
355030863000041;1;16;0;0;2;0;12;0;1;2;0
355030863000042;1;22;2;0;2;0;21;0;1;4;0
355030863000043;1;7;0;0;2;0;13;0;0;0;0
355030863000044;1;22;0;0;8;0;18;0;0;7;0
355030863000045;1;6;0;0;3;0;7;0;0;3;0
355030863000046;1;13;1;0;1;0;16;0;0;4;0
355030863000047;1;11;0;0;9;0;11;1;0;9;0
355030863000048;1;25;0;0;5;0;20;2;0;3;0
355030863000049;1;12;0;0;0;0;11;0;0;2;0
355030863000050;1;13;1;0;10;0;20;0;0;5;0
355030863000051;1;16;3;0;4;0;8;0;0;4;0
355030863000052;1;18;0;0;7;0;17;0;0;3;0
355030863000053;1;18;4;0;1;0;18;0;0;7;0
355030863000054;1;13;3;0;6;0;9;3;0;9;0
355030863000055;1;12;0;0;3;0;7;0;0;1;0
355030863000056;1;20;0;0;5;0;17;1;1;5;0
355030863000057;1;11;0;0;3;0;8;0;0;0;0
355030863000058;1;17;0;0;3;0;4;2;0;4;0
355030863000059;1;10;1;0;2;0;14;0;0;5;0
355030863000060;1;43;0;2;7;0;44;0;1;3;0
355030863000061;1;19;2;0;18;0;19;2;0;19;0
355030863000062;1;24;2;0;4;0;28;0;0;5;0
355030863000063;1;14;0;0;4;0;11;0;0;3;0
355030863000064;1;17;0;0;0;0;14;0;0;2;0
355030863000065;1;10;1;0;1;0;6;0;0;0;0
355030863000066;1;22;0;0;1;0;11;0;0;3;0
355030863000067;1;15;1;0;10;0;21;1;0;3;0
355030863000068;1;32;7;0;7;0;29;2;0;6;0
355030863000069;1;20;0;0;3;0;15;0;0;4;0
355030863000070;1;21;0;1;2;0;18;0;0;0;0
355030863000071;1;18;0;0;2;0;13;1;0;4;0
355030863000072;1;10;0;0;11;0;8;0;0;9;0
355030863000073;1;39;1;0;9;0;27;0;0;9;0
355030863000074;1;7;0;0;0;0;6;1;0;1;0
355030863000075;1;25;1;0;8;0;18;1;0;13;0
355030863000076;1;8;1;0;3;0;8;2;0;8;0
355030863000077;1;17;1;0;12;0;13;0;0;6;0
355030863000078;1;8;0;0;2;0;9;1;0;3;0
355030863000079;1;18;1;0;6;0;14;0;0;6;0
355030863000080;1;21;1;0;4;0;17;2;1;9;0
355030863000081;1;12;1;0;6;0;10;1;0;3;0
355030863000082;1;15;0;1;3;0;11;1;0;0;0
355030863000083;1;21;0;1;6;0;13;2;0;6;1
355030863000084;1;8;0;0;2;0;11;0;0;3;0
355030863000085;1;24;1;0;14;0;14;1;0;11;0
355030863000086;1;7;0;0;2;0;8;2;0;2;0
355030863000087;1;16;1;0;5;0;8;0;0;1;0
355030863000088;1;20;0;0;5;0;19;0;0;5;0
355030863000089;1;19;2;0;9;0;28;1;0;10;0
355030863000090;1;15;1;0;3;0;18;0;0;7;0
355030863000091;1;12;0;0;2;0;7;1;1;4;0
355030863000092;1;11;0;0;2;0;13;0;0;2;0
355030863000093;1;12;1;0;7;2;15;1;0;4;0
355030863000094;1;5;3;0;3;0;6;0;0;7;0
355030863000095;1;28;2;0;33;0;41;2;0;34;0
355030863000096;1;16;3;0;9;0;17;1;0;15;0
355030863000097;1;13;4;0;9;0;19;1;0;12;0
355030863000098;1;13;3;1;5;0;8;3;0;4;0
355030863000099;1;24;0;0;11;0;20;3;1;9;0
355030863000100;1;14;0;0;5;0;11;1;0;7;0
355030863000101;1;16;2;0;5;0;9;1;0;3;0
355030863000102;1;10;0;0;1;0;5;0;0;0;0
355030863000103;1;12;0;0;1;0;18;0;0;3;0
355030863000104;1;20;1;0;3;0;18;2;0;7;0
355030863000105;1;18;0;0;4;0;5;0;0;2;0
355030863000106;1;16;0;0;5;0;10;1;0;2;0
355030863000107;1;6;0;0;1;0;8;0;0;3;0
355030863000108;1;13;0;0;1;0;9;0;0;2;0
355030863000109;1;10;0;1;1;0;16;0;0;1;0
355030863000110;1;19;0;1;0;0;17;0;0;2;0
355030863000111;1;11;3;0;3;0;8;0;0;0;0
355030863000112;1;24;0;0;2;0;18;0;0;1;0
355030863000113;1;12;0;1;1;0;22;0;0;2;0
355030863000114;1;16;2;0;3;0;14;0;0;1;0
355030863000115;1;29;1;0;7;0;28;1;1;13;0
355030863000116;1;19;2;0;9;0;23;1;0;12;0
355030863000117;1;16;0;1;10;0;14;2;0;2;0
355030863000118;1;35;1;0;3;0;23;0;0;2;0
355030863000119;1;9;2;0;5;0;17;2;0;5;0
355030863000120;1;20;1;0;5;0;17;0;0;1;0
355030863000121;1;18;1;0;11;0;10;0;1;4;0
355030863000122;1;21;0;0;11;0;27;1;0;16;0
355030863000123;1;13;1;0;9;0;14;0;0;11;0
355030863000124;1;15;0;0;27;0;27;1;0;13;0
355030863000125;1;17;0;0;13;0;17;0;0;6;0
355030863000126;1;13;0;0;2;0;11;1;0;3;0
355030863000127;1;25;0;1;16;0;31;1;0;12;0
355030863000128;1;19;0;0;8;0;23;1;0;6;0
355030863000129;1;13;1;0;3;0;12;2;0;0;0
355030863000130;1;17;1;1;4;0;12;2;1;1;0
355030863000131;1;8;0;0;4;0;17;0;0;3;0
355030863000132;1;23;0;0;1;0;16;0;0;1;0
355030863000133;1;6;0;0;1;0;15;0;0;3;0
355030863000134;1;15;0;0;2;0;12;0;0;3;0
355030863000135;1;19;0;0;10;0;21;1;0;6;0
355030863000136;1;17;0;0;6;0;15;1;0;11;0
355030863000137;1;6;0;0;8;0;7;0;0;8;0
355030863000138;1;16;0;0;2;0;13;1;0;3;0
355030863000139;1;11;1;0;3;0;10;0;0;1;0
355030863000140;1;20;3;0;2;0;25;0;1;2;0
355030863000141;1;22;1;1;5;0;23;3;0;1;0
355030863000142;1;24;1;0;9;0;20;0;0;6;1
355030863000143;1;13;2;0;8;0;10;0;0;12;0
355030863000144;1;12;0;0;0;0;16;0;0;2;0
355030863000145;1;15;0;0;4;0;14;0;0;4;0
355030863000146;1;23;2;0;18;0;17;1;0;13;0
355030863000147;1;1;0;0;3;0;1;0;0;1;0
355030863000148;1;14;0;0;8;0;8;0;0;9;0
355030863000149;1;24;4;0;7;0;24;0;0;7;0
355030863000150;1;9;0;0;2;0;6;1;0;1;0
355030863000151;1;17;2;1;12;0;11;1;1;8;0
355030863000152;1;13;1;0;8;0;15;0;0;9;0
355030863000153;1;37;2;0;6;0;44;1;0;6;0
355030863000154;1;14;0;0;0;0;14;0;0;2;0
355030863000155;1;27;0;1;5;0;24;2;4;7;0
355030863000156;1;16;1;0;2;0;10;0;0;2;0
355030863000157;1;11;1;1;0;0;5;2;0;3;0
355030863000158;1;22;1;0;14;0;24;0;0;16;0
355030863000159;1;12;0;0;13;0;7;0;0;4;0
355030863000161;1;31;1;0;17;0;18;2;0;19;0
355030863000162;1;5;0;0;2;0;3;0;0;3;0
355030863000163;1;23;1;0;13;0;32;2;0;9;0
355030863000164;1;4;0;0;3;0;6;0;0;1;0
355030863000165;1;39;7;0;12;0;31;5;0;10;0
355030863000166;1;15;1;0;11;0;10;1;0;4;0
355030863000167;1;25;0;0;14;0;11;0;0;10;1
355030863000168;1;11;0;0;6;0;16;0;0;2;0
355030863000169;1;15;1;0;18;0;12;0;0;18;0
355030863000170;1;16;0;0;5;0;17;0;0;11;0
355030863000171;1;15;2;0;15;0;17;0;0;15;0
355030863000172;1;27;1;0;18;0;34;1;0;19;0
355030863000173;1;10;0;0;17;0;10;0;0;13;0
355030863000175;1;2;0;0;2;0;0;0;0;1;0
355030863000176;1;10;0;0;2;0;6;0;0;0;0
355030863000177;1;15;0;0;3;0;11;0;0;1;0
355030863000178;1;9;1;0;0;0;5;0;0;5;0
355030863000179;1;9;0;0;0;0;7;0;0;0;0
355030863000180;1;5;0;0;2;0;3;0;0;0;0
355030863000181;1;9;0;0;2;0;2;1;1;2;0
355030863000182;1;12;0;0;6;0;15;0;0;3;0
355030863000183;1;3;1;0;2;0;3;0;0;1;0
355030863000184;1;17;1;1;1;0;21;0;0;1;0
355030863000185;1;6;0;0;1;0;5;2;0;1;0
355030863000186;1;17;1;0;4;0;15;1;0;2;0
355030863000187;1;13;1;0;6;0;17;0;0;6;0
355030863000188;1;8;1;0;5;0;7;0;0;6;0
355030863000189;1;5;0;0;3;0;4;1;0;2;0
355030863000190;1;13;0;0;3;0;19;0;0;2;0
355030863000191;1;12;0;1;2;0;11;0;0;4;0
355030863000192;1;11;1;0;0;0;11;2;0;5;0
355030863000193;1;21;2;1;2;0;16;1;0;5;0
355030863000194;1;3;1;0;2;0;6;0;0;1;0
355030863000195;1;11;0;0;2;0;10;0;0;0;1
355030863000196;1;1;0;0;0;0;2;0;0;0;0
355030863000197;1;14;0;0;4;0;14;0;0;1;0
355030863000198;1;16;0;0;5;0;4;1;0;4;0
355030863000199;1;13;1;0;3;0;4;1;0;4;0
355030863000200;1;12;0;0;3;0;12;0;0;2;0
355030863000201;1;6;0;0;3;0;7;0;0;1;0
355030863000202;1;13;1;1;5;0;15;0;0;8;0
355030863000203;1;2;0;0;2;0;4;0;0;1;0
355030863000204;1;11;3;0;7;0;10;2;1;2;0
355030863000205;1;10;1;0;5;0;12;1;0;8;0
355030863000206;1;1;0;0;2;0;2;0;0;1;0
355030863000207;1;17;1;0;16;0;8;2;0;10;0
355030863000208;1;55;0;0;46;0;33;2;0;33;0
355030863000209;1;14;1;0;3;0;15;1;0;3;0
355030863000210;1;14;1;0;6;0;13;0;0;2;0
355030863000211;1;3;0;0;3;0;8;0;0;4;0
355030863000212;1;16;0;0;10;0;14;1;0;10;0
355030863000213;1;12;2;0;10;0;10;1;0;6;0
355030863000214;1;6;0;0;13;0;7;0;0;13;0
355030863000215;1;19;0;0;1;0;26;0;0;2;0
355030863000216;1;1;1;0;4;0;3;0;0;3;0
355030863000217;1;7;2;0;20;0;9;0;0;12;0
355030863000218;1;44;1;2;3;0;34;0;0;6;0
355030863000219;1;14;0;0;4;0;10;0;0;3;0
355030863000220;1;10;0;0;3;0;9;0;0;7;0
355030863000221;1;7;0;0;3;0;2;0;0;3;0
355030863000222;1;1;0;0;0;0;5;0;0;0;0
355030863000223;1;11;1;0;3;0;16;1;0;1;0
355030863000224;1;3;0;0;0;0;3;0;0;0;0
355030863000225;1;6;0;0;0;1;5;1;0;0;0
355030863000226;1;26;1;1;1;0;27;0;1;5;0
355030863000227;1;3;0;0;1;0;5;0;0;0;0
355030863000228;1;27;0;1;0;0;24;0;1;1;0
355030863000229;1;34;0;1;0;0;39;0;0;0;0
355030863000230;1;28;0;0;1;0;25;1;1;1;0
355030863000231;1;30;1;0;2;0;29;0;1;1;0
355030863000232;1;22;0;1;8;0;17;0;0;3;0
355030863000233;2;0;0;0;0;0;0;0;0;0;0
355030863000234;1;8;1;3;0;0;9;1;4;1;0
355030863000238;2;1;0;0;0;0;2;0;0;0;0
355030863000242;1;8;0;0;10;0;16;1;0;6;0
