Cod_setor,Situacao_setor,V022,5a15salarios,15oumais
355030861000011,1,148185,52600,8000
355030861000012,1,227533,46200,0
355030861000013,1,345237,61500,8000
355030861000014,1,158595,24650,0
355030861000015,1,278576,46800,10000
355030861000016,1,279209,60140,0
355030861000017,1,126103,0,0
355030861000018,1,304656,65850,9000
355030861000019,1,415755,141500,29000
355030861000020,1,202320,35860,0
355030861000021,1,120095,27000,33000
355030861000022,1,258289,40000,41800
355030861000023,1,291329,28000,0
355030861000024,1,311012,138906,0
355030861000025,1,210565,57300,8600
355030861000026,1,389627,30100,150000
355030861000027,1,392404,72500,8000
355030861000028,1,187788,43040,10000
355030861000029,1,185443,35400,0
355030861000030,1,80614,5800,0
355030861000031,1,366726,87000,37000
355030861000032,1,258042,45600,8000
355030861000033,1,151185,27700,0
355030861000034,1,368703,80972,10000
355030861000035,1,51530,0,0
355030861000036,1,108211,25000,8000
355030861000037,1,175834,54900,0
355030861000038,1,176089,7500,0
355030861000039,1,148211,12901,0
355030861000040,1,103746,8400,0
355030861000041,1,225425,56150,10000
355030861000042,1,211335,41000,0
355030861000043,1,61720,3000,0
355030861000044,1,301772,17000,0
355030861000045,1,164166,18600,10000
355030861000046,1,121257,2800,0
355030861000047,1,80106,3000,0
355030861000048,1,181508,34000,18000
355030861000049,1,52841,6000,0
355030861000050,1,51310,9500,0
355030861000051,1,206123,39560,0
355030861000052,1,308063,21000,0
355030861000053,1,153254,11790,0
355030861000054,1,357818,45900,0
355030861000055,1,283448,18700,0
355030861000056,1,242341,11600,0
355030861000057,1,51671,0,0
355030861000058,1,142799,15700,0
355030861000059,1,98090,3000,0
355030861000060,1,68359,7578,0
355030861000061,1,154489,13000,0
355030861000062,1,162950,14000,0
355030861000063,1,211656,6000,0
355030861000064,1,221131,22669,0
355030861000065,1,97554,8000,0
355030861000066,1,139090,5800,0
355030861000067,1,225674,18500,8000
355030861000068,1,188724,16000,0
355030861000069,1,158021,7000,0
355030861000070,1,158031,0,0
355030861000071,1,289386,17700,0
355030861000072,1,272256,8500,0
355030861000073,1,252088,13800,0
355030861000074,1,44730,2680,0
355030861000076,8,13092,0,0
355030861000078,2,6110,3000,0
355030861000081,1,43318,2700,0
355030861000082,1,233232,12872,8000
355030861000083,2,,0,0
355030861000084,1,192211,20100,0
355030861000085,1,244556,38210,21200
355030861000086,1,157060,17700,0
355030861000087,1,222431,23400,8000
355030861000088,1,294281,26600,19200
355030861000089,1,183211,73700,0
355030861000090,1,40700,0,0
355030861000091,1,217124,29020,0
355030861000092,1,179495,16000,16400
355030861000093,1,129102,3000,0
355030861000094,1,159512,20200,10500
355030861000095,1,149010,14500,0
355030861000096,1,78731,18800,0
355030861000097,1,118720,0,0
355030861000098,1,54860,2600,0
355030861000099,4,22635,3000,0
355030861000100,4,46819,5000,0
355030861000101,4,174493,9000,0
355030861000102,4,80444,4000,0
355030861000103,1,147287,13800,0
355030861000104,1,160293,11000,0
355030861000105,1,178488,10800,0
355030861000106,1,258581,20400,0
355030861000108,2,17350,0,10000
355030861000109,8,,0,0
355030861000121,2,78004,0,0
355030861000124,2,3816,0,0
355030861000125,2,51788,8000,0
355030861000126,3,100204,3000,0
355030861000127,8,12620,0,0
355030861000131,1,58196,3000,0
355030861000132,1,24860,0,0
355030861000133,1,22950,0,0
355030861000134,1,116338,12000,0
355030861000135,1,42691,0,0
355030861000136,1,141858,12600,0
355030861000137,1,45903,3500,12000
355030861000138,1,30701,0,0
355030861000139,1,34679,0,0
355030861000140,1,9764,0,0
355030861000141,1,8440,0,0
355030861000142,1,95594,4000,0
355030861000143,1,60672,0,10000
355030861000144,1,17440,0,0
355030861000145,1,41209,0,8000
355030862000001,1,529029,252460,224300
355030862000002,1,966952,299960,573496
355030862000003,1,441860,181490,202000
355030862000004,1,887112,436600,271700
355030862000005,1,507698,212324,203901
355030862000006,1,772413,244950,400721
355030862000007,1,1609978,246511,1290020
355030862000008,1,728789,305780,350711
355030862000009,1,325831,103910,155201
355030862000010,1,113091,70600,0
355030862000011,1,688757,344940,258127
355030862000012,1,558700,288700,223000
355030862000013,1,1031192,437370,460450
355030862000014,1,782863,388250,285470
355030862000015,1,660538,289707,272000
355030862000016,1,1490987,529055,820410
355030862000017,1,733080,313800,348500
355030862000018,1,365490,195484,98600
355030862000019,1,322690,140700,67201
355030862000020,1,404562,141852,199000
355030862000021,1,614800,261706,219200
355030862000022,1,786720,112500,654000
355030862000023,1,288873,187652,53500
355030862000024,1,362361,216000,56200
355030862000025,1,451730,181950,203800
355030862000026,1,248310,42000,137690
355030862000027,1,220550,90300,52000
355030862000028,1,354945,149450,88500
355030862000029,1,663720,268850,331000
355030862000030,1,1552581,392000,1076401
355030862000031,1,0,0,0
355030862000032,1,808937,347747,384600
355030862000033,1,2431921,681038,1646710
355030862000034,1,1411820,242510,1125300
355030862000035,1,1790864,486302,1234901
355030862000036,1,1171172,294502,799951
355030862000037,1,765600,353330,325800
355030862000038,1,230172,59400,127500
355030862000039,1,489751,255184,164601
355030862000040,1,711202,340670,177900
355030862000041,1,469447,223371,70000
355030862000042,1,447847,231900,97000
355030862000043,1,230706,92000,43000
355030862000044,1,591925,208750,280800
355030862000045,1,831290,200388,574500
355030862000046,1,868282,300050,520100
355030862000047,1,388833,201383,57000
355030862000048,1,526680,310050,67500
355030862000049,1,2030823,354600,1584300
355030862000050,1,547406,132453,364983
355030862000051,1,2223148,419900,1724273
355030862000052,1,188313,53700,86500
355030862000053,1,509026,168484,300019
355030862000054,1,593981,181200,368550
355030862000055,1,1235960,459400,708300
355030862000056,1,756594,301762,401001
355030862000057,1,464460,126100,320200
355030862000058,1,855930,353510,391700
355030862000059,1,1259559,411829,814185
355030862000060,1,776374,315400,411500
355030862000061,1,917525,260828,593816
355030862000062,1,1257272,369200,813401
355030862000063,1,1335537,368003,899500
355030862000064,1,616788,308600,220300
355030862000065,1,829776,205600,558900
355030862000066,1,2137743,338525,1743224
355030862000067,1,352561,205600,84500
355030862000068,1,743305,267851,420500
355030862000069,1,786972,298750,345310
355030862000070,1,826550,307400,394000
355030862000071,1,449236,215310,66000
355030862000072,1,162544,60800,33002
355030862000073,1,718088,371310,182000
355030862000074,1,403025,174250,163000
355030862000075,1,1623745,368304,1179415
355030862000076,1,1227687,200228,988305
355030862000077,1,769387,128700,600403
355030862000078,1,213600,91950,62500
355030862000079,1,1393461,371552,973801
355030862000080,1,1201631,334500,788500
355030862000081,1,1146209,274782,831010
355030862000082,1,1285100,313800,902000
355030862000083,1,1467837,575420,786300
355030862000084,1,673951,209751,428500
355030862000085,1,905921,326874,527300
355030862000086,1,886109,163202,705002
355030862000087,1,653170,126700,497000
355030862000088,1,885486,352800,425700
355030862000089,1,1211711,319281,800800
355030862000090,1,1646022,395912,1190548
355030862000091,1,1427218,358200,1006188
355030862000092,1,1030104,464401,487502
355030862000093,1,706770,270401,320802
355030862000094,1,564144,178300,318000
355030862000095,1,653760,142100,501100
355030862000096,1,871252,75800,784402
355030862000097,1,1026170,67500,915550
355030862000098,1,840906,139900,659300
355030862000099,1,2407258,222700,2150100
355030862000100,1,1882190,158780,1702500
355030862000101,1,2857125,327400,2475201
355030862000102,1,715590,84050,597000
355030862000103,1,1285140,356400,879400
355030862000104,1,574309,252750,221200
355030862000105,1,317630,128600,142000
355030862000106,1,1237243,444737,745557
355030862000107,1,968635,268900,610500
355030862000108,1,1027845,337150,613915
355030862000109,1,1312723,218100,1021201
355030862000110,1,2477757,64502,2389000
355030862000111,1,915636,237685,569700
355030862000112,1,2670130,58000,2587000
355030862000113,1,983301,147600,796300
355030862000114,1,2055420,56700,1980000
355030862000115,1,2465514,375603,2019208
355030862000116,1,2029607,362700,1635211
355030862000117,1,1663807,298602,1331885
355030862000118,1,1247840,133000,1095400
355030862000119,1,3377745,271200,3072300
355030862000120,1,1181062,128300,995401
355030862000121,1,2422713,274900,2087400
355030862000122,1,2249850,276350,1913500
355030862000123,1,358690,208650,115400
355030862000124,1,851255,203800,609050
355030862000125,1,719600,275000,390000
355030862000126,1,945170,405650,416300
355030862000127,1,897539,157400,695000
355030862000128,1,312445,114600,117000
355030862000129,1,780684,316750,403302
355030862000130,1,892781,193300,649800
355030862000131,1,794917,241400,469300
355030862000132,1,1120263,173502,879526
355030862000133,1,1241681,383199,789402
355030862000134,1,1039078,226900,706401
355030862000135,1,1044134,256000,763500
355030862000136,1,617169,229481,341500
355030862000137,1,797932,296000,422202
355030862000138,1,516993,294300,147000
355030862000139,1,708665,348200,283000
355030862000140,1,461220,191000,246000
355030862000141,1,1739400,244100,1475600
355030862000142,1,551521,196101,263000
355030862000143,1,278013,91600,116000
355030862000144,1,2900872,402193,2415788
355030862000145,1,649501,258500,317350
355030862000146,1,327539,205229,34000
355030862000147,1,932510,185600,722000
355030862000148,1,1100605,374219,651307
355030862000149,1,955475,280200,602300
355030862000150,1,434734,118300,274000
355030862000151,1,409175,212700,139355
355030862000152,1,1919280,243000,1652500
355030862000153,1,762617,276050,389001
355030862000154,1,1596720,111000,1429500
355030862000155,1,1278443,359600,880200
355030862000156,1,1227950,527000,597500
355030862000157,1,545340,172700,332000
355030862000158,1,489618,197524,194000
355030862000159,1,1057820,202850,819210
355030862000160,1,967188,79000,874673
355030862000161,1,846500,94500,730910
355030862000162,1,1070105,76938,970201
355030862000163,1,1004932,120400,857502
355030862000164,1,708861,267440,397630
355030862000165,1,265500,94400,149500
355030862000166,1,531804,220960,269200
355030862000167,1,828710,150100,650500
355030862000168,1,1541371,120251,1394500
355030862000169,1,1092473,96800,954700
355030862000170,1,499817,181800,267250
355030862000171,1,912159,279906,610706
355030862000172,1,981400,257800,659300
355030862000173,1,360111,87600,257100
355030863000001,1,1644758,604255,365000
355030863000002,1,1679890,788100,690000
355030863000003,1,203690,73600,18000
355030863000004,1,324844,121270,38000
355030863000005,1,162170,26100,0
355030863000006,1,198002,77800,0
355030863000007,1,463380,179420,168230
355030863000008,1,188939,82160,8000
355030863000009,1,215449,44700,8000
355030863000010,1,597371,244851,182700
355030863000011,1,218249,92000,9000
355030863000012,1,989447,372400,408300
355030863000013,1,104754,31000,10000
355030863000014,1,195648,77200,0
355030863000015,1,474821,198800,75000
355030863000016,1,333869,120563,28000
355030863000017,1,289203,109200,61000
355030863000018,1,429742,148900,93202
355030863000019,1,226613,76600,30300
355030863000020,1,79051,29200,14340
355030863000021,1,265050,82900,15000
355030863000022,1,240223,56900,0
355030863000023,1,346665,103600,20800
355030863000024,1,278913,83255,30000
355030863000025,1,412793,109412,144900
355030863000026,1,730120,303900,289000
355030863000027,1,131480,24700,0
355030863000028,1,471044,207700,91500
355030863000029,1,780183,271040,264652
355030863000030,1,1967067,1004120,475800
355030863000031,1,207798,105303,15000
355030863000032,1,513674,185830,79000
355030863000033,1,474959,192250,80950
355030863000034,1,532616,245620,104700
355030863000035,1,390728,189300,96500
355030863000037,1,1603540,662850,751416
355030863000038,1,480636,111500,97000
355030863000039,1,273601,99000,0
355030863000040,1,352015,81500,58000
355030863000041,1,258595,101445,44000
355030863000042,1,592922,260070,63000
355030863000043,1,259964,75990,0
355030863000044,1,613081,184050,120000
355030863000045,1,201303,74700,0
355030863000046,1,336152,110300,88700
355030863000047,1,107571,24500,0
355030863000048,1,304415,108460,10000
355030863000049,1,137324,49400,10000
355030863000050,1,400904,121400,0
355030863000051,1,166314,22300,8000
355030863000052,1,394198,118213,53900
355030863000053,1,616777,279200,72680
355030863000054,1,415441,137901,16000
355030863000055,1,267255,112300,8000
355030863000056,1,309128,72900,17000
355030863000057,1,239318,78766,36000
355030863000058,1,174563,58482,0
355030863000059,1,272289,103660,8000
355030863000060,1,1146887,741000,201000
355030863000061,1,143163,0,0
355030863000062,1,1022564,426472,34900
355030863000063,1,478155,198530,98500
355030863000064,1,473450,231028,61300
355030863000065,1,255131,147300,59100
355030863000066,1,558186,351240,126310
355030863000067,1,443338,175500,28000
355030863000068,1,905511,465200,227000
355030863000069,1,462493,230310,25000
355030863000070,1,682377,296900,193000
355030863000071,1,479984,164800,54000
355030863000072,1,219305,46500,0
355030863000073,1,305255,70100,0
355030863000074,1,143807,47000,0
355030863000075,1,253898,54200,0
355030863000076,1,112509,3500,0
355030863000077,1,304073,69100,0
355030863000078,1,382984,60700,108000
355030863000079,1,362989,138601,30500
355030863000080,1,540585,151000,67000
355030863000081,1,403940,135300,57500
355030863000082,1,342735,119900,0
355030863000083,1,462722,203200,18000
355030863000084,1,398768,74160,124100
355030863000085,1,109967,0,0
355030863000086,1,229966,84210,8000
355030863000087,1,371068,114000,68000
355030863000088,1,329169,88000,0
355030863000089,1,391245,108600,0
355030863000090,1,438202,139500,52000
355030863000091,1,281459,67601,61300
355030863000092,1,234552,79000,0
355030863000093,1,341615,124601,0
