Cod_setor,Situacao_setor,V002,V004,Target_2_10_salarios_per_capita
355030857000080,1,280085,0,10
355030857000081,1,307392,0,9
355030857000082,1,567851,0,21
355030857000083,1,310685,0,14
355030857000084,1,89469,0,1
355030857000085,1,95125,0,4
355030857000086,1,116322,0,4
355030857000088,4,X,X,0
355030857000089,1,75259,0,1
355030857000091,1,94514,0,2
355030857000092,1,57761,0,2
355030857000093,1,100240,0,4
355030857000094,1,47200,0,0
355030857000095,1,166995,0,3
355030857000096,1,84260,0,3
355030858000001,1,404944,0,32
355030858000002,1,363533,0,39
355030858000003,1,905932,0,100
355030858000004,1,343810,0,22
355030858000005,1,91605,0,30
355030858000006,1,78317,0,4
355030858000007,1,282689,0,6
355030858000008,1,629177,2200,41
355030858000009,1,187635,0,4
355030858000010,1,144498,580,4
355030858000011,1,361492,0,26
355030858000012,1,10012,0,0
355030858000013,1,176273,0,4
355030858000014,1,219805,0,8
355030858000015,1,542688,0,54
355030858000016,1,554811,0,51
355030858000017,1,739141,0,79
355030858000018,1,429856,0,32
355030858000019,1,314034,0,27
355030858000020,1,317059,0,24
355030858000021,1,129940,0,2
355030858000022,1,1008850,0,145
355030858000023,1,394668,0,30
355030858000024,1,445703,0,10
355030858000025,1,256550,0,10
355030858000026,1,1695073,0,271
355030858000027,1,657565,1500,34
355030858000028,1,301331,0,23
355030858000029,1,339921,0,23
355030858000030,1,196628,0,7
355030858000031,1,231836,0,6
355030858000032,1,125073,0,4
355030858000033,1,67530,0,0
355030858000034,1,11322,0,0
355030858000035,1,425859,0,11
355030858000036,1,189001,0,2
355030858000037,1,180695,0,7
355030858000038,1,222951,0,4
355030858000039,1,166283,0,6
355030858000040,1,142156,0,2
355030858000041,1,105311,0,5
355030858000042,1,157055,0,5
355030858000043,1,171902,0,4
355030858000044,1,221289,0,11
355030858000045,1,88618,0,0
355030858000046,1,187795,0,11
355030858000047,1,101807,0,4
355030858000048,1,139723,0,5
355030858000049,1,355934,0,17
355030858000050,1,407514,0,22
355030858000051,1,261489,0,12
355030858000052,1,210629,0,17
355030858000053,1,234074,0,14
355030858000054,1,527485,0,33
355030858000055,1,188402,0,6
355030858000056,1,227609,0,11
355030858000057,1,356339,0,19
355030858000058,1,341106,0,19
355030858000059,1,224627,0,12
355030858000060,1,595076,0,19
355030858000061,1,280867,0,11
355030858000062,1,447448,5600,35
355030858000063,1,332675,0,29
355030858000064,1,560286,0,64
355030858000065,1,205894,0,7
355030858000066,1,343254,0,33
355030858000067,1,449673,0,36
355030858000068,1,255630,0,19
355030858000069,1,144048,0,3
355030858000070,1,444300,0,19
355030858000071,1,59061,0,2
355030858000072,1,96064,0,3
355030858000073,1,300487,0,25
355030858000074,1,411670,0,30
355030858000075,1,414111,0,11
355030858000076,1,305523,0,11
355030858000077,1,79880,0,2
355030858000078,1,63808,0,2
355030858000079,1,713852,0,52
355030858000080,1,727052,0,62
355030858000081,1,209291,0,16
355030858000082,1,336057,0,22
355030858000083,1,593262,0,59
355030858000084,1,241070,0,11
355030858000085,1,209400,0,2
355030858000086,1,552356,0,23
355030858000087,1,304440,0,7
355030858000088,1,143853,0,11
355030858000089,1,351315,0,22
355030858000090,1,84870,0,10
355030858000091,1,1107838,0,97
355030858000092,1,424250,0,25
355030858000093,1,328012,0,23
355030858000094,1,726405,0,37
355030858000095,1,342410,0,26
355030858000096,1,358157,0,28
355030858000097,1,534659,0,23
355030858000098,1,475115,0,57
355030858000099,1,459828,0,46
355030858000100,1,264680,0,23
355030858000101,1,131119,0,7
355030858000102,1,411595,0,30
355030858000103,1,632714,0,46
355030858000104,1,664744,0,33
355030858000105,1,64865,0,4
355030858000106,1,239620,0,6
355030858000107,1,655625,0,28
355030858000108,1,16700,0,1
355030858000109,1,460377,0,52
355030858000110,1,433433,0,48
355030858000111,1,906788,0,105
355030858000112,1,202913,0,18
355030858000113,1,342279,0,22
355030858000114,1,644014,0,59
355030858000115,1,303481,0,10
355030858000116,1,376449,0,13
355030858000117,1,746978,1000,55
355030858000118,1,334888,0,20
355030858000119,1,157221,0,1
355030858000120,1,209620,0,1
355030858000121,1,139565,0,6
355030858000122,1,526562,0,20
355030858000123,1,550999,0,17
355030858000124,1,197750,0,11
355030858000125,1,952026,0,109
355030858000126,1,713504,0,74
355030858000127,1,449660,0,44
355030858000128,1,1380394,0,171
355030858000129,1,212169,0,17
355030858000130,1,51650,0,1
355030858000131,1,595399,0,86
355030858000132,1,417933,0,34
355030858000133,1,266649,0,8
355030858000134,1,263948,0,7
355030858000135,1,283779,0,4
355030858000136,1,181272,0,16
355030858000137,1,384981,0,33
355030858000138,1,319334,0,20
355030858000139,1,356469,0,34
355030858000140,1,479455,0,44
355030858000141,1,276003,0,30
355030858000142,1,356958,0,31
355030858000143,1,149009,0,6
355030858000144,1,273617,0,15
355030858000145,1,258910,0,11
355030858000146,1,410652,0,39
355030858000147,1,239598,0,10
355030858000148,1,290255,0,8
355030858000149,1,31816,0,0
355030858000150,1,173258,0,4
355030858000151,1,531893,0,44
355030858000152,1,100068,0,1
355030858000153,1,139513,0,7
355030858000154,1,142272,0,6
355030858000155,1,113684,0,0
355030858000156,1,185105,0,10
355030858000157,1,347030,0,20
355030858000158,1,316014,0,19
355030858000159,1,420266,0,30
355030858000160,4,502118,0,37
355030858000161,1,183792,0,9
355030858000162,1,275711,0,7
355030858000163,4,222456,0,16
355030858000164,1,208459,0,3
355030858000165,1,417576,0,28
355030858000166,1,321905,0,22
355030858000167,1,79981,0,3
355030858000168,1,191985,0,10
355030858000169,1,259500,0,13
355030858000170,1,222656,0,13
355030858000171,1,215005,0,30
355030858000172,1,174343,0,11
355030858000173,4,370032,0,24
355030858000174,1,239896,0,22
355030858000175,1,313525,0,29
355030858000176,1,316631,400,24
355030858000177,1,148961,0,10
355030858000178,1,452676,0,22
355030858000179,1,629575,0,40
355030858000180,1,418938,0,26
355030858000181,1,169510,0,9
355030858000182,1,193960,0,9
355030858000183,1,59131,0,1
355030858000184,1,449425,0,64
355030858000185,1,421729,0,20
355030858000186,1,321003,0,28
355030858000187,1,74201,0,3
355030858000188,1,686843,0,52
355030858000189,1,363815,0,42
355030858000190,1,351054,0,23
355030858000191,1,304766,0,14
355030858000192,1,718828,0,96
355030858000193,1,324999,0,22
355030858000194,1,213514,0,18
355030858000195,1,210297,0,12
355030858000196,1,189613,0,9
355030858000197,4,63350,0,1
355030858000198,1,190752,0,8
355030858000199,1,327185,0,15
355030858000200,1,316460,0,2
355030858000201,1,107620,0,6
355030858000202,1,355791,0,0
355030858000203,1,144572,0,2
355030858000204,1,325645,0,3
355030858000205,1,286146,0,13
355030858000206,1,450616,0,18
355030858000207,1,232441,0,1
355030858000208,1,183880,0,4
355030858000209,1,233435,0,3
355030858000210,1,212119,0,4
355030858000211,1,44170,0,2
355030858000212,1,144618,0,10
355030858000213,1,333392,0,26
355030858000214,1,442536,0,46
355030858000215,1,141235,0,7
355030858000216,1,606181,0,27
355030858000217,1,278130,0,14
355030858000218,8,X,X,0
355030858000219,4,66226,0,4
355030858000220,8,39531,1510,0
355030858000221,4,76272,0,9
355030858000222,4,41460,0,3
355030858000223,1,27330,0,1
355030858000224,4,106706,0,2
355030858000225,1,39160,0,2
355030858000226,1,108274,0,3
355030858000228,4,34060,0,1
355030858000230,1,168281,0,7
355030858000231,4,X,X,0
355030858000232,4,155385,0,6
355030858000234,1,X,X,0
355030858000235,8,23430,0,0
355030858000236,4,30630,0,2
355030858000237,4,165027,0,17
355030858000238,1,41120,0,4
355030858000239,1,281950,0,28
355030858000240,4,X,X,0
355030858000243,1,128170,0,11
355030858000244,1,175863,0,15
355030858000245,1,61100,0,4
355030858000246,1,31560,0,4
355030858000247,1,215698,0,8
355030858000248,1,38434,0,1
355030858000249,1,110263,0,4
355030858000250,1,96521,0,6
355030858000251,1,87181,0,2
355030858000252,1,71208,0,2
355030858000253,1,40792,0,1
355030858000254,1,100754,0,0
355030858000255,1,86725,0,6
355030858000256,1,44835,0,0
355030858000257,1,23180,0,0
355030858000258,1,102070,0,3
355030858000259,1,183310,0,7
355030858000260,1,245920,0,14
355030858000261,1,57348,0,0
355030858000262,1,59764,0,0
355030859000001,1,1106322,0,149
355030859000002,1,905669,0,128
355030859000003,1,696539,0,84
355030859000004,1,728794,0,91
355030859000005,1,842838,0,114
355030859000006,1,727532,0,94
355030859000007,1,1094897,0,137
355030859000008,1,885239,0,118
355030859000009,1,776930,0,99
355030859000010,1,875622,0,104
355030859000011,1,933073,0,106
355030859000012,1,469031,0,51
355030859000013,1,772909,0,94
355030859000014,1,592694,0,74
355030859000015,1,703960,0,75
355030859000016,1,1009033,0,111
355030859000017,1,759428,0,95
355030859000018,1,525124,0,80
355030859000019,1,740159,0,94
355030859000020,1,872639,0,106
355030859000021,1,379337,0,38
355030859000022,1,291977,0,29
355030859000023,1,479350,800,54
355030859000024,1,723763,0,69
355030859000025,1,356275,0,44
355030859000026,1,746881,0,98
355030859000027,1,871517,0,108
355030859000028,1,941858,0,95
355030859000029,1,1054208,0,170
355030859000030,1,558665,0,76
355030859000031,1,902432,0,96
355030859000032,1,653963,0,90
355030859000033,1,680652,0,83
355030859000034,1,859885,0,132
355030859000035,1,710815,0,91
355030859000036,1,855575,0,106
355030859000037,1,677365,0,97
355030859000038,1,1097438,0,118
355030859000039,1,860718,0,111
355030859000040,1,678287,0,78
355030859000041,1,740743,0,86
355030859000042,1,1006852,0,128
355030859000043,1,756884,0,94
355030859000044,1,263040,0,34
355030859000045,1,477031,1700,26
355030859000046,1,561991,0,62
355030859000047,1,801569,0,95
355030859000048,1,1461247,0,214
355030859000049,1,710620,0,89
355030859000050,1,898961,0,86
355030859000051,1,294450,0,39
355030859000052,1,861475,0,108
355030859000053,1,711482,0,83
355030859000054,1,916583,0,114
355030859000055,1,527622,0,46
355030859000056,1,776543,0,88
355030859000057,1,411003,0,45
355030859000058,1,937140,0,114
355030859000059,1,580870,0,62
355030859000060,1,488950,0,54
355030859000061,1,766695,0,96
355030859000062,1,1057303,0,137
355030859000063,1,1120280,0,157
355030859000064,1,1092638,0,162
355030859000065,1,558417,0,69
355030859000066,1,795095,0,100
355030859000067,1,733419,0,88
355030859000068,1,789108,0,114
355030859000069,1,576991,0,66
355030859000070,1,615333,0,74
355030859000071,1,973532,0,113
355030859000072,1,742640,0,94
355030859000073,1,719001,0,83
355030859000074,1,1130347,0,143
355030859000075,1,1131797,3200,133
355030859000076,1,566831,0,57
355030859000077,1,484116,0,64
355030859000078,1,672124,0,79
355030859000079,1,616628,0,70
355030859000080,1,721705,0,82
355030859000081,1,869619,0,87
355030859000082,1,918910,0,106
355030859000083,1,521941,0,46
355030859000084,1,511389,0,60
355030859000085,1,818882,0,90
355030859000086,1,521260,0,65
355030859000087,1,549791,0,41
355030859000088,1,809506,400,87
355030859000089,1,763921,0,90
355030859000090,1,488751,510,61
355030859000091,1,761119,0,90
355030859000092,1,693132,0,69
355030859000093,1,395020,0,36
355030859000094,1,367965,0,46
355030859000095,1,538920,0,58
355030859000096,1,359709,0,38
355030859000097,1,449489,0,43
355030859000098,1,503081,0,55
355030859000099,1,404243,0,40
355030859000100,1,690027,0,54
355030859000101,1,697482,0,77
355030859000102,1,622876,6000,71
355030859000103,1,731230,0,91
355030859000104,1,644239,0,76
355030859000105,1,623222,0,73
355030859000106,1,625637,0,69
355030859000107,1,340996,0,41
355030859000108,1,530479,0,59
355030859000109,1,504758,0,42
355030859000110,1,790254,0,81
355030859000111,1,813442,0,98
355030859000112,1,459913,0,47
355030859000113,1,560105,0,69
355030859000114,1,507916,0,59
355030859000115,1,881162,0,106
355030859000116,1,790862,0,96
355030859000117,1,295139,0,33
355030859000118,1,788563,12524,108
355030859000119,1,491170,0,58
355030859000120,1,526927,0,83
355030859000121,1,719906,0,67
355030859000122,1,856362,0,109
355030859000123,1,370265,0,43
355030859000124,1,539440,0,65
355030859000125,1,615856,0,72
355030859000126,1,458700,0,48
355030859000127,1,430919,0,41
355030859000128,1,577030,0,69
355030859000129,1,628412,0,77
355030859000130,1,742738,7000,79
355030859000131,1,910479,0,107
355030859000132,1,956749,800,99
355030859000133,1,503176,300,51
355030859000134,1,488701,0,64
355030859000135,1,591703,0,81
355030859000136,1,656624,0,90
355030859000137,1,953608,0,112
355030859000138,1,577521,0,73
355030859000139,1,551178,0,42
355030859000140,1,473127,0,64
355030859000141,1,958500,0,108
355030859000142,1,196637,0,5
355030859000143,1,296882,0,23
355030859000144,1,648955,0,87
355030859000145,1,197416,0,9
355030859000146,1,300034,0,30
355030859000147,1,686347,0,79
355030859000148,1,653709,0,69
355030859000149,1,790385,0,82
355030859000150,1,670836,0,61
355030859000151,1,504769,510,63
355030859000152,1,585126,0,69
355030859000153,1,678216,1000,66
355030859000154,1,601481,0,68
355030859000155,1,1131832,0,154
355030859000156,1,549384,0,45
355030859000157,1,387815,0,14
355030859000158,1,300021,0,7
355030859000159,1,582437,3000,60
355030859000161,1,367895,0,26
355030859000162,1,499012,0,59
355030859000163,1,732692,0,84
355030859000164,1,872505,0,126
355030859000165,1,740407,0,95
355030859000166,1,454492,0,52
355030859000167,1,216000,0,23
355030859000168,1,1156022,0,153
355030859000169,1,1230136,0,159
355030859000170,1,733507,0,99
355030859000171,1,339150,0,43
355030859000172,1,1503706,0,237
355030859000173,1,455048,0,55
355030859000174,1,374970,0,34
355030859000175,1,88720,0,8
355030859000176,1,549207,0,59
355030859000177,1,351380,0,28
355030859000178,1,628652,0,75
355030859000179,1,429440,0,48
355030859000180,1,495314,0,60
355030859000181,1,493535,0,49
355030859000182,1,636260,0,76
355030859000183,1,615100,0,85
355030859000184,1,457257,0,57
355030859000185,1,638071,0,90
355030859000186,1,373079,0,47
355030859000187,1,726058,0,92
355030859000188,1,710395,0,81
355030859000189,1,351643,0,40
355030859000190,1,71011,0,5
355030859000191,1,515195,0,66
355030859000192,1,804758,0,112
355030859000193,1,354531,0,79
355030859000194,1,697100,0,106
355030859000195,1,263681,0,36
355030859000196,1,594552,0,86
355030859000197,1,731881,0,87
355030859000198,1,449565,0,79
355030859000200,1,276160,0,44
355030859000201,1,410110,0,70
355030859000202,1,379580,0,58
355030859000203,1,228800,0,36
355030859000204,1,166645,0,3
355030859000205,1,136661,0,9
355030859000206,1,212790,0,13
355030860000001,1,2039500,0,200
355030860000002,1,3410885,0,301
355030860000003,1,3213266,0,252
355030860000004,1,2326855,0,237
355030860000005,1,2655615,0,312
355030860000006,1,958120,0,147
355030860000007,1,1907190,0,184
355030860000008,1,704427,0,98
355030860000009,1,2412501,0,262
355030860000010,1,1129219,10000,128
355030860000011,1,3202097,0,270
355030860000012,1,3255226,0,226
355030860000013,1,1143551,0,116
355030860000014,1,2024658,0,195
355030860000015,1,2344680,0,203
355030860000016,1,1405172,0,146
355030860000017,1,1404334,0,143
355030860000018,1,1142238,0,150
355030860000019,1,1432870,0,217
355030860000020,1,1218205,0,161
355030860000021,1,1308505,1,156
355030860000022,1,1897418,0,180
355030860000023,1,1396468,0,209
355030860000024,1,2352387,0,249
355030860000025,1,1764079,0,176
355030860000026,1,2588449,0,205
355030860000027,1,2947057,0,221
355030860000028,1,2595323,0,193
355030860000029,1,1583460,0,94
355030860000030,1,1725635,0,167
355030860000031,1,1285060,0,113
355030860000032,1,1169316,0,134
355030860000033,1,1734730,0,196
355030860000034,1,1503935,0,194
355030860000035,1,1883372,6300,189
355030860000036,1,2512965,0,215
355030860000037,1,1025471,0,120
355030860000038,1,913430,0,116
355030860000039,1,3206404,0,317
355030860000040,1,1669993,0,199
355030860000041,1,3051145,0,257
355030860000042,1,4533703,0,328
355030860000043,1,3251503,0,261
355030860000044,1,2550891,0,227
355030860000045,1,2895961,0,181
355030860000046,1,2306574,0,165
355030860000047,1,803457,2000,118
355030860000048,1,1900597,0,205
355030860000049,1,2847415,0,233
355030860000050,1,1485736,0,125
355030860000051,1,3036660,8000,182
355030860000052,1,1825246,0,164
355030860000053,1,1902192,6500,221
355030860000054,1,2191091,0,161
355030860000055,1,3071170,0,196
355030860000056,1,2748890,0,187
355030860000057,1,1932375,0,184
355030860000058,1,2834042,0,213
